SWIFT CODE;NAME;ADDRESS
PTFIPLPWPAS;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWPOB;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWPPI;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
UBPGMCMXT2S;UNION BANCAIRE PRIVEE, UBP SA;LA BELLE EPOQUE 17 AVENUE D'OSTENDE MONACO, MONACO, 98000
LLBBLV2X111;SIGNET BANK AS;ANTONIJAS 3  RIGA, RIGA, LV-1010
MSFVMTM1XXX;CEEVO FINANCIAL SERVICES (MALTA) LIMITED;SUITE 2 , FLOOR 2, SKYWAY OFFICES BLOCK B 178 MARINA STREET PIETA, PIETA, PTA 9042
PAUUMTM1XXX;FINXP LIMITED;SUITE 3, FLOOR 2, SKYWAY OFFICES BLOCK A 177 MARINA STREET PIETA, PIETA, PTA 9072
SIMZLV21XXX;SIA MONETIZATOR;BLAUMANA STR. 5A-10  RIGA, RIGA, LV-1011
BREXPLPWWA5;MBANK S.A. (FORMERLY BRE BANK S.A.);PROSTA 68  WARSZAWA, MAZOWIECKIE, 00-838
EUFCBGS1XXX;EURO-FINANCE LTD;PATRIARCH EVTIMII BLVD 84  SOFIA, SOFIA, 1463
TRPEMTM1XXX;TRUEVO PAYMENTS LTD;FLOOR 1, MWH BUILDING ORATORY STREET NAXXAR, NAXXAR, NXR 2504
CFTEMTM1XXX;OPENPAYD FINANCIAL SERVICES MALTA LTD;FLOOR 3 137 SPINOLA ROAD - ST JULIAN'S, ST. JULIAN'S, STJ 3155 
DOAEMTM1XXX;DOLFIN ASSET SERVICES LIMITED;FLOOR 5 89 ST. JOHN'S STREET VALLETTA, VALLETTA, VLT 1165
CHASCLRMAMM;JPMORGAN CHASE BANK, N.A., SANTIAGO BRANCH;AV. APOQUINDO 2827, FLOOR 13 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7590956
CHASCLRMCDB;JPMORGAN CHASE BANK, N.A., SANTIAGO BRANCH;AV. APOQUINDO 2827, FLOOR 13 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7590956
CHASCLRMICM;JPMORGAN CHASE BANK, N.A., SANTIAGO BRANCH;AV. APOQUINDO 2827, FLOOR 13 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7590956
PTFIPLPWFSF;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWFSS;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
GSCLCLR1XXX;GOLDMAN SACHS CHILE LIMITADA;AVENIDA APOQUINDO 472, 3 PATIO FOSTER BUILDING, LAS CONDES SANTIAGO, PROVINCIA DE SANTIAGO
GSIWPLP1XXX;GOLDMAN SACHS INTERNATIONAL WARSAW BRANCH;WARSAW SPIRE PLAC EUROPEJSKI 1 WARSZAWA, MAZOWIECKIE, 00-844
GSPSPLP1XXX;GOLDMAN SACHS POLAND SERVICES SPOLKA Z OGRANICZONA ODPOWIEDZ;WARSAW SPIRE PLAC EUROPEJSKI 1 WARSZAWA, MAZOWIECKIE, 00-844
UNOGMTM1XXX;UNIONGOLDENPAY LTD;FLAT 12, REGENT HOUSE BISAZZA STREET SLIEMA, SLIEMA, SLM 1640
XPATBGSFXXX;EXPAT ASSET MANAGEMENT EAD;GEORGI RAKOVSKI STR 96A  SOFIA, SOFIA, 1000
CNENPLP1XXX;CURRENCY ONE S.A.;SZYPERSKA 14, FLOOR V  POZNAN, WIELKOPOLSKIE, 61-754
SRZKPLPKXXX;BANK SPOLDZIELCZY RZEMIOSLA W KRAKOWIE;DUNAJEWSKIEGO 7  KRAKOW, MALOPOLSKIE, 31-133
AUFCMTM1XXX;AQA UCITS FUNDS SICAV PLC;TRIQ DUN KARM  BIRKIRKARA, BIRKIRKARA, BKR 9034
LSAVUYM1XXX;LATIN SECURITIES SA AGENTE DE VALORES;RUTA 8 KM 17 500 OF 215 FLOOR 2 MONTEVIDEO, MONTEVIDEO, 11000
VGAGBGSFXXX;VARENGOLD BANK AG, SOFIA BRANCH;CHRISTOPHER COLUMBUS BLVD 43 FLOOR 9 SOFIA, SOFIA, 1521
APAYMTMTXXX;TRUST PAYMENTS (MALTA) LTD;EUROPA BUSINESS CENTRE 2 1 TRIQ DUN KARM BIRKIRKARA, BIRKIRKARA, BKR 9034
PTFIPLPWSGM;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
FINDMTMTXXX;FINDUCTIVE LTD.;FLOOR 2, CENTRIS BUSINESS GATEWAY II 46 TRIQ IS-SALIB TAL-IMRIEHEL BIRKIRKARA, BIRKIRKARA, CBD 3020
GSESMTMTXXX;GLOBAL SHARES EXECUTION SERVICES LIMITED;171 OLD BAKERY STREET  VALLETTA, VALLETTA, VLT 1455
PTFIPLPWAMM;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP25;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP30;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP35;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP40;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP45;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP50;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP55;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP60;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
VPAYPLP2XXX;VIVA PAYMENT SERVICES SPOLKA AKCYJNA ODDZIAL W POLSCE;VILLA METRO BUSINESS HOUSE 145 WARSZAWA, MAZOWIECKIE, 02-715
EKIRPLPWXXX;KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.);PILECKIEGO ST. 65  WARSZAWA, MAZOWIECKIE, 02-781
INMKBGSSXXX;IP INTERCAPITAL MARKETS AD;GEORGI SAVA RAKOVSKI 140 FLOOR 6 SOFIA, SOFIA, 1000
RSTAALTTXXX;ALBANIAN SECURITIES REGISTER ALREG;AP 3, KATI 1, FLOOR 3 RRUGA NIKOLLA TUPE 1, NJESIA BASHKIAKE 5 TIRANA, TIRANA, 1001
FEMAMTMAXXX;MULTITUDE BANK P.L.C.;FLOOR 9, ST BUSINESS CENTRE 120 THE STRAND GZIRA, GZIRA, GZR 1027
TOFNPLPPXXX;TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA;PZU PARK RONDO IGNACEGO DASZYNSKIEGO 4 WARSZAWA, MAZOWIECKIE, 00-843
INGBPLPHXXX;ING BANK HIPOTECZNY S.A.;CHORZOWSKA 50  KATOWICE, SLASKIE, 40-101
PZUSPLPPXXX;POWSZECHNY ZAKLAD UBEZPIECZEN SPOLKA AKCYJNA;PZU PARK RONDO IGNACEGO DASZYNSKIEGO 4 WARSZAWA, MAZOWIECKIE, 00-843
PZUZPLPPXXX;POWSZECHNY ZAKLAD UBEZPIECZEN NA ZYCIE SPOLKA AKCYJNA;PZU PARK RONDO IGNACEGO DASZYNSKIEGO 4 WARSZAWA, MAZOWIECKIE, 00-843
SDBMMCM2XXX;SOCIETE GENERALE (FORMERLY SOCIETE DE BANQUE MONACO);LE PARK PALACE 27 AVENUE DE LA COSTA MONACO, MONACO, 98000
PCCACLRZXXX;COMBANC S.A.;  
PTFIPLPWFNK;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWMER;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PICTMCMCXXX;BANK PICTET AND CIE (EUROPE) AG, SUCCURSALE DE MONACO;VILLA MIRAFLORES 2 AVENUE SAINT-MICHEL MONACO, MONACO, 98000
SBMMMCMCXXX;SOCIETE ANONYME DES BAINS DE MER ET DU CERCLE DES ETRANGERS A MONACO;PLACE DU CASINO  MONACO, MONACO, 98000
PABYMTM2XXX;PAYBYPAGO;FLOOR 2 14 VAULT, VALLETTA WATERFRONT BIRKIRKARA, BIRKIRKARA, BKR 4013
PTFIPLPWEOS;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWOBG;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWORP;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
ITHOMTM2XXX;A2A INTERNATIONAL HOLDINGS LIMITED;VILLA MALITAH MEDITERRANEAN STREET ST. JULIAN'S, ST. JULIAN'S, STJ 3155
MBWMMTMT010;MEDIRECT BANK (MALTA) PLC;FLOOR 1, THE CENTRE TIGNE POINT SLIEMA, SLIEMA, TPO 0001
MAGDCLRMXXX;MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS;  
EDMBMTM2XXX;EUROPEAN DEPOSITARY BANK SA MALTA BRANCH;FLOOR 1A, CENTRAL NORTH BUSINESS CENTRE SQAQ IL-FAWWARA SLIEMA, SLIEMA, SLM 1670
EVNEMTM2XXX;EVEREST NETWORK LTD.;OFFICE 1/1165, FLOOR G, QUANTUM HOUSE 75 ABATE RIGORD STREET TA'XBIEX, TA'XBIEX, XBX 1120
EAPSBGS2XXX;EASY PAYMENT SERVICES LTD;JAWAHARLAL NEHRU BLVD 28, 7 LYULIN RESIDENTIAL AREA, FLOOR 2, OFFICE SOFIA, SOFIA, 1324
AFPPCLR2XXX;ADMINISTRADORA DE FONDOS DE PENSIONES PROVIDA S.A.;AVENIDA PEDRO DE VALDIVIA 100 FLOOR 9 PROVIDENCIA - SANTIAGO PROVINCIA DE SANTIAGO, 7580502
TRPEMTMTXXX;TRUEVO PAYMENTS LTD;FLOOR 3, THE WATERCOURSE  BIRKIRKARA, BIRKIRKARA, CBD 2010
WSPDPLPPXXX;WARMINSKO-MAZURSKI BANK SPOLDZIELCZY (WARMIA MASURIA COOPERATIVE BANK);UL. GIZEWIUSZA 2A  PISZ, WARMINSKO-MAZURSKIE, 12-200
VPAYBGS2XXX;VIVA PAYMENT SERVICES S.A. BULGARIA BRANCH;SVETA NEDELYA SQ. 16 FLOOR 2, OFFICE 3 SOFIA, SOFIA, 1000
BREXPLPWDKS;MBANK S.A. (FORMERLY BRE BANK S.A.);SENATORSKA 18  WARSZAWA, MAZOWIECKIE, 00-950
RMMNMTM2XXX;RMB MANAGEMENT LIMITED;113B PAOLA ROAD  TARXIEN, TARXIEN, TXN 1807
MYFNBGSFXXX;MYFIN EAD;TSARIGRADSKO SHOSE BLVD. 111P  SOFIA, SOFIA, 1784
SPBCPLPPXXX;BANK SPOLDZIELCZY W BYDGOSZCZY;KOLLATAJA 8  - BYDGOSZCZ KUJAWSKO-POMORSKIE, 85-080 
PTFIPLPWFOS;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PICTMCMCCOR;BANK PICTET AND CIE (EUROPE) AG, SUCCURSALE DE MONACO;VILLA MIRAFLORES 2 AVENUE SAINT-MICHEL MONACO, MONACO, 98000
BCECCLR2XXX;BANCO CENTRAL DE CHILE;  
LLBBLV2X222;SIGNET BANK AS;ANTONIJAS 3  RIGA, RIGA, LV-1010
PTFIPLPWE70;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
IGTRPLPWXXX;IGORIA TRADE S.A.;UL. PULAWSKA 111A, FLOOR 5  WARSZAWA, MAZOWIECKIE, 02-707
MNAAPLP2XXX;ACE EUROPE SP. Z O.O.;PLAC UNII, BUDYNEK B PULAWSKA 2, FLOOR 3 WARSZAWA, MAZOWIECKIE, 02-566
PKOPPLPWSMK;BANK POLSKA KASA OPIEKI SA - BANK PEKAO SA;WOLOSKA 18, FLOOR V  WARSZAWA, MAZOWIECKIE, 02-675
PTFIPLPWFEO;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
PTFIPLPWP65;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
CBBRLV22TIP;BLUOR BANK AS;SMILSU IELA 6  RIGA, RIGA, LV-1050
CFTEMTM3XXX;OPENPAYD FINANCIAL SERVICES MALTA LTD;FLOOR 3 137 SPINOLA ROAD - ST JULIAN'S, ST. JULIAN'S, STJ 3140 
RIBRLV22TIP;REGIONALA INVESTICIJU BANKA;J. ALUNANA 2  RIGA, RIGA, LV-1010
BIGKBGSFXXX;BIGBANK AS - BRANCH BULGARIA;BOULEVARD GEN. EDUARD I. TOTLEBEN 53-55 FLOOR 2 SOFIA, SOFIA, 1606
KKSLLV22XXX;KOOPERATIVA KRAJAIZDEVU SABIEDRIBA ALFABETA;AUSEKLA STREET 3-60  RIGA, RIGA, LV-1050
APAHMTMTXXX;ALPHA FX EUROPE LIMITED;171 OLD BAKERY STREET  VALLETTA, VALLETTA, VLT 1455
UNLALV2XTPS;SEB BANKA;SEB FINANCE CENTER MEISTARU 1, VALDLAUCI, KEKAVAS PAG RIGA, RIGA, LV-1076
REVCMTM2XXX;REPLICA SICAV PLC;FLOOR 1, CENTRAL NORTH BUSINESS CENTRE SQAQ IL-FAWWARA SLIEMA, SLIEMA, SLM 1670
ECCVCLRSXXX;CCLV, CONTRAPARTE CENTRAL S.A.;  
BMPBPLPPXXX;AION BANK S.A.;DOBRA 40  WARSZAWA, MAZOWIECKIE, 00-344
HABALV22TIP;SWEDBANK AS;BALASTA DAMBIS 1A  RIGA, RIGA, LV-1048
PARXLV22TIP;JSC CITADELE BANKA;REPUBLIKAS LAUKUMS 2A  RIGA, RIGA, LV-1010
MFMAMTM2XXX;MIFINITY MALTA LIMITED;FLOOR 3, TOWER BUSINESS CENTRE TOWER STREET BIRKIRKARA, BIRKIRKARA, BKR 4013
NWDMPLP2XXX;NWAI DOM MAKLERSKI S.A.;NOWY SWIAT 64  WARSZAWA, MAZOWIECKIE, 00-357
MSDMPLP2XXX;MICHAEL STROM DOM MAKLERSKI S.A.;ALEJE JEROZOLIMSKIE 100, FLOOR 6  WARSZAWA, MAZOWIECKIE, 00-807
TRELLV22ZIB;TREASURY OF THE REPUBLIC OF LATVIA, THE;SMILSU STREET 1  RIGA, RIGA, LV-1919
FEMAMTMADCA;MULTITUDE BANK P.L.C.;FLOOR 9, ST BUSINESS CENTRE 120 THE STRAND GZIRA, GZIRA, GZR 1027
PYMXMTMAXXX;FINANCE INCORPORATED LIMITED;THE PENTHOUSE TAZ-ZWEJT STREET SAN GWANN, SAN GWANN, SGN 3000
ANFVMTMMXXX;ANDARIA FINANCIAL SERVICES LIMITED;FLOOR 2, MELITA COURT GIUSEPPE CALI STREET, C/W TRIQ ABATE RIGORD TA'XBIEX, TA'XBIEX, XBX 1420
LAPBLV2XTIP;AS MAGNETIQ BANK;BRIVIBAS IELA 54  RIGA, RIGA, LV-1011
BCECCLRMFCE;BANCO CENTRAL DE CHILE;  
BCECCLRMFES;BANCO CENTRAL DE CHILE;  
BCECCLRMFRP;BANCO CENTRAL DE CHILE;  
EMOEMTM2XXX;EMONEY PLC;TRIQ IX XATT TA' XBIEX  MSIDA, MSIDA, MSD 1516
SDBMMCM2TPS;SOCIETE GENERALE (FORMERLY SOCIETE DE BANQUE MONACO);LE PARK PALACE 27 AVENUE DE LA COSTA MONACO, MONACO, 98000
LACBLV2XZMS;BANK OF LATVIA;K. VALDEMARA STREET 2A  RIGA, RIGA, LV-1050
AFPCCLRSXXX;AFP CUPRUM, S.A.;  
CBEUUYMM0ME;EUROCAM SA;  MONTEVIDEO, MONTEVIDEO
CBEUUYMM0MG;EUROCAM SA;18 DE JULIO 1459  MONTEVIDEO, MONTEVIDEO, 11200
ECFEBG22XXX;ECONT FINANCIAL SERVICES LTD;SLAVYANSKI BLVD 16  RUSE, RUSE, 7000
LTZIBG22XXX;LTZ INVESTMENTS LTD;UL. ATON 1A BUILDING 6, FLOOR 5, APT. 26 PLOVDIV, PLOVDIV, 4001
RIKOLV2XIPA;LUMINOR BANK AS LATVIAN BRANCH;SKANSTES STREET 12  RIGA, RIGA, LV-1013
TEPJBGSFXXX;TENEN PAYMENTS JSC;STRANDZHA STR 52  SOFIA, SOFIA, 1303
PTFIPLPWGPL;PKO TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH SA;UL CHLODNA 52  WARSZAWA, MAZOWIECKIE, 00-872
BCECCLRMCSH;BANCO CENTRAL DE CHILE;  
PANXLV22XXX;UNIFIEDPOST PAYMENTS SA FILIALE LATVIJA;DELU IELA 4  RIGA, RIGA, LV-1004
VPAYMTM2XXX;VIVA PAYMENT SERVICES SINGLE MEMBER S.A. MALTA BRANCH;FLOOR 5, OHEA BUILDINGS 6 SIR WILLIAM REID STREET GZIRA, GZIRA, GZR 1362
PANXPLP2XXX;UNIFIEDPOST PAYMENTS JOINT STOCK COMPANY, BRANCH IN POLAND;AL. ALEJE JEROZOLIMSKIE 123A  WARSZAWA, MAZOWIECKIE, 02-017
SOGEMCM1TPS;SOCIETE GENERALE MONTE CARLO (MONACO);PALAIS DE LA SCALA 16 AVENUE DE LA COSTA MONACO, MONACO, 98007
ALBPPLPWCUS;ALIOR BANK SPOLKA AKCYJNA;LOPUSZANSKA BUSINESS PARK LOPUSZANSKA 38 D WARSZAWA, MAZOWIECKIE, 02-232
BATSCLR2XXX;BRITISH AMERICAN TOBACCO CHILE OPERACIONES S.A.;RUTA 68 S/N FUNDO LA ROTUNDA CASABLANCA, CASABLANCA-SETTAT 2480000
BATSCLR3XXX;BAT CHILE S.A;  
AKFSMTM2XXX;TRIVE FINANCIAL SERVICES MALTA LTD;THE PENTHOUSE, FLOOR 5, LIFESTAR BUILDING TRIQ TESTAFERRATA TA'XBIEX, TA'XBIEX, XBX 1403
LCDELV22EEX;NASDAQ CSD SE;VALNU STREET 1  RIGA, RIGA, LV-1050
LCDELV22LTX;NASDAQ CSD SE;VALNU STREET 1  RIGA, RIGA, LV-1050
LCDELV22LVX;NASDAQ CSD SE;VALNU STREET 1  RIGA, RIGA, LV-1050
BLIKPLPWXXX;POLSKI STANDARD PLATNOSCI SP. Z O.O.;CZERNIAKOWSKA X20, 97A, FLOOR 2  WARSZAWA, MAZOWIECKIE, 00-718
CITIPLPXBRO;BANK HANDLOWY W WARSZAWIE SA;SENATORSKA 16  WARSZAWA, MAZOWIECKIE, 00-923
LCDELV22CLM;NASDAQ CSD SE;VALNU STREET 1  RIGA, RIGA, LV-1050
ISAOPLPPXXX;AS INBANK SPOLKA AKCYJNA ODDZIAL W POLSCE;RIVERSIDE PARK FABRYCZNA 5A WARSZAWA, MAZOWIECKIE, 00-446
EKIRPLS1XXX;KRAJOWA IZBA ROZLICZENIOWA S.A. (KIR S.A.);RTM. PILECKIEGO 65  WARSZAWA, MAZOWIECKIE, 02-781
NOSJPLPPXXX;BANK NOWY SPOLKA AKCYJNA;UL. MALE GARBARY 8  POZNAN, WIELKOPOLSKIE, 61-756
PYMXMTMTMAL;FINANCE INCORPORATED LIMITED;BLOCK A, FLOOR 2, CAPITAL BUSINESS CENTRE TRIQ TAZ- ZWEJT SAN GWANN, SAN GWANN, SGN 3000
FNTMPLP2XXX;FINTECOM SP. Z O.O.;MARSZALKA JOZEFA PILSUDSKIEGO 45 KOSZALIN, ZACHODNIOPOMORSKIE 75-502
CCUHMTMTMBB;MONEYBASE;FLOOR GF, EWROPA BUSINESS CENTRE TRIQ DUN KARM BIRKIRKARA, BIRKIRKARA, BKR 9034
DIEUMTMTXXX;DERIV INVESTMENTS (EUROPE) LIMITED;FLOOR 3, W BUSINESS CENTRE TRIQ DUN KARM BIRKIRKARA, BIRKIRKARA, BKR 9033
TPMLMTMTXXX;TRANSACT PAYMENTS MALTA LTD;FLOOR 1, SOHO STRAND FAWWARA BUILDING TRIQ I-IMSIDA GZIRA, GZIRA, GZR 1401
TIMVMTM2XXX;TIMBERLAND INVEST LIMITED;ARAGON HOUSE BUSINESS CENTRE DRAGONARA ROAD - ST. JULIAN'S, ST JULIAN'S, STJ 3140
LAVFLV22XXX;TF BANK AB LATVIJAS FILIALE;DELU IELA 4  RIGA, RIGA, LV-1004
MTCCMTMTSTJ;MTACC LIMITED;ST JULIANS BUSINESS CENTRE 2 ELIA ZAMMIT STREET - ST. JULIAN'S, ST JULIAN'S, STJ 3153
NEXDMTM2XXX;NEXTMARKETS TRADING LTD;  
AFNTCLRSXXX;ADMINISTRADORA DE FONDOS DE PENSIONES CAPITAL S.A.;  
BCECCLRRXXX;BANCO CENTRAL DE CHILE;  
MOPZPLP2XXX;MONEZIUM SP.Z.O.O;LOK. 700 GRZYBOWSKA 80/82 WARSZAWA, MAZOWIECKIE, 00-844
PYMNBGS2XXX;PAYMAN GROUP OOD;STR. BULGARIA 49 BUSINESS CENTER VITOSHA, FLOOR 1 SOFIA, SOFIA, 1404
ICDRMTMTXXX;INSIGNIA CARDS LIMITED;FLOOR 4, PALAZZO SPINOLA 46 ST. CHRISTOPHER STREET VALLETTA, VALLETTA, VLT 1464
CCTUCLRRXXX;CENTRO DE COMPENSACION AUTOMATIZADO S.A.;  
PCCACLR2XXX;COMBANC S.A.;CERRO COLORADO 5240, FLOOR 8 TORRE 2 - SANTIAGO, PROVINCIA DE SANTIAGO, 8320000
APAHMTMVXXX;ALPHA FX EUROPE LIMITED;171 OLD BAKERY STREET  VALLETTA, VALLETTA, VLT 1455
DPCDBGS2XXX;DATECS PAYMENT TECHNOLOGY EAD;TSARIGRADSKO SHOSSE 115A FLOOR 6-TH SOFIA, SOFIA, 1784
CBBRLV22OVE;BLUOR BANK AS;SMILSU IELA 6  RIGA, RIGA, LV-1050
MIMKLV22XXX;MINTOS MARKETPLACE AS;FLOOR 6TH, SKANSTES CITY SKANSTES STREET 50 RIGA, RIGA, LV-1013
KGITMTMTXXX;KAIZEN GAMING INTERNATIONAL LIMITED;FLAT B8, THE ATRIUM WEST STREET MSIDA, MSIDA, MSD 1731
BNBGBGSEXXX;BULGARIAN NATIONAL BANK;KNYAZ ALEXANDER I SQUARE 1  SOFIA, SOFIA, 1000
BSBGBGSFST2;BORICA AD;TZAR BORIS III BLVD. 41  SOFIA, SOFIA, 1612
BSBGBGSFTPS;BORICA AD;TZAR BORIS III BLVD. 41  SOFIA, SOFIA, 1612
BNBGBGSAXXX;BULGARIAN NATIONAL BANK;ALEXANDER BATTENBERG SQUARE 1  SOFIA, SOFIA, 1000
BNBGBGSBXXX;BULGARIAN NATIONAL BANK;ALEXANDER BATTENBERG SQUARE 1  SOFIA, SOFIA, 1000
TPEOPLPWXXX;PEKAO TFI S.A.;FOREST ZUBRA 1, FLOOR 1 WARSZAWA, MAZOWIECKIE, 01-066
JOPSLV22XXX;JOOL PAY SIA;LIELIRBES 27  RIGA, RIGA, LV-1046
LCDELV22CEE;NASDAQ CSD SE;VALNU STREET 1  RIGA, RIGA, LV-1050
LCDELV22CLT;NASDAQ CSD SE;VALNU STREET 1  RIGA, RIGA, LV-1050
FNOBCLR2XXX;FINANZAS Y NEGOCIOS S.A. CORREDORES DE BOLSA;ISIDORA GOYENECHEA 3477, FLOOR 11 LAS CONDES - SANTIAGO, PROVINCIA DE SANTIAGO, 7550106
AGDSCLRSXXX;ADMINISTRADORA GENERAL DE FONDOS SURA S.A.;AV. APOQUINDO 4820, FLOOR 15  SANTIAGO, SANTIAGO, 8320000
DOAVMCMCXXX;DOXA ADVISORS S.A.M.;LES CARAVELLES  MONACO, MONACO, 98000
EMSYMTMTXXX;EMP SYSTEMS LIMITED;PARTHENON BUILDING  SLIEMA, TAS-SLIEMA, SLM 3141
MALTMTMTECM;CENTRAL BANK OF MALTA;CASTILLE PLACE  VALLETTA, VALLETTA
GUAVPLPPXXX;GUAVAPAY POLAND SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;SW. MIKOLAJA 8/11  WROCLAW, WROCLAW, 50-125
BSBGBGS2XXX;BORICA AD;TZAR BORIS III BLVD. 41  SOFIA, SOFIA, 1612
CEDPBGSFCLX;CENTRAL DEPOSITORY AD;TRI USHI STREET 6  SOFIA, SOFIA, 1000
IDXOLV22XXX;INDEXO BANKA AS;ELIZABETES STREET 13-1A  RIGA, RIGA, LV-1010
THRIBGS2XXX;THRACIAN INVEST INC.;OKOLOVRASTEN PAT 251G MM BUSINESS CENTER, FLOOR 4, MLADOST 4 SOFIA, SOFIA, 1715
FESKPLP2XXX;FENIGE SPOLKA AKCYJNA;PROMIENNA 38/1  WARSZAWA, MAZOWIECKIE, 03-672
BLLGMTMBXXX;BALLINGER EU LIMITED;FLOOR 2, TRIDENT PARK, NOTABILE GARDENS 7 MDINA ROAD, ZONE 2 BIRKIRKARA, BIRKIRKARA, CBD 2010
BLLGMTMTXXX;BALLINGER MARKETS LTD.;FLOOR 2, TRIDENT PARK NOTABILE G 7 MDINA ROAD, ZONE 2 BIRKIRKARA, BIRKIRKARA, CBD 2010
LACBLV2XEKS;BANK OF LATVIA;K. VALDEMARA STREET 2A  RIGA, RIGA, LV-1050
SIAXLV22XXX;SIA 'XPATE';DZIRNAVU 42  RIGA, RIGA, LV-1010
TRUMMTM2XXX;TRUMIA LIMITED;FLOOR 3, QUAD CENTRAL Q3 TRIQ L-ESPLORATURI, ZONE 1, CENTRAL BIRKIRKARA, BIRKIRKARA, CBD 1040
SOOZPLPPXXX;STOCK POLSKA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA;SPOLDZIELCZA 6  LUBLIN, LUBELSKIE, 20-402
NBPLPLPDREZ;NARODOWY BANK POLSKI;UL. SWIETOKRZYSKA 11/21  WARSZAWA, MAZOWIECKIE, 00-919
MSEMMCMCXXX;MONACO SPORTS AND MANAGEMENT S.A.M.;FLOOR 5, EST-OUEST 24 BOULEVARD PRINCESSE CHARLOTTE, MONTE CARLO MONACO, MONACO, 98000
RTMBLV2XTIP;RIETUMU BANKA;VESETAS STREET 7  RIGA, RIGA, LV-1013
SYPLMTM2XXX;SYSTEM PAY SERVICES (MALTA) LIMITED;68, NORTHFIELDS PENTHOUSE 9 INDEPENDENCE AVENUE MOSTA, MOSTA
